Time_Index,onwind,solar
2018,0.756304794,0
2019,0.71935476,0
2020,0.697754762,0
2021,0.668527781,0
2022,0.643027535,0.002738315
2023,0.671134274,0.250324025
2024,0.711361934,0.833120814
2025,0.713776439,0.995101128
2026,0.695694086,0.996980927
2027,0.702789736,0.97867153
2028,0.700971514,0.945764017
2029,0.70338248,0.942592011
2030,0.71794121,0.971384258
2031,0.728537585,0.995078814
2032,0.733487609,0.994494269
2033,0.745225042,0.850874707
2034,0.73610797,0.274704522
2035,0.752791478,0.005401018
2036,0.769424216,0
2037,0.774095434,0
2038,0.779807538,0
2039,0.77413071,0
2040,0.740608323,0
2041,0.696641712,0
2042,0.645066976,0
2043,0.537351123,0
2044,0.455294781,0
2045,0.400959682,0
2046,0.381385983,1.43E-05
2047,0.380501784,0.042307598
2048,0.417451763,0.584734233
2049,0.436363492,0.974301193
2050,0.509469352,0.993014743
2051,0.548795049,0.96565457
2052,0.563653789,0.936167407
2053,0.589563236,0.934241585
2054,0.609495752,0.962190616
2055,0.652846315,0.990556337
2056,0.721455393,0.990229783
2057,0.744117767,0.845749556
2058,0.757084997,0.2830276
2059,0.773036747,0.006329591
2060,0.801330247,0
2061,0.798518374,0
2062,0.801515322,0
2063,0.79846535,0
2064,0.791869048,0
2065,0.773099377,0
2066,0.761721761,0
2067,0.74668312,0
2068,0.752139873,0
2069,0.755638951,0
2070,0.738545985,0.005631544
2071,0.727177163,0.288090329
2072,0.709212318,0.87707178
2073,0.720928321,0.997517606
2074,0.743164922,0.996852761
2075,0.728669841,0.969233308
2076,0.736012273,0.90874029
2077,0.748273529,0.927134335
2078,0.755823192,0.941030953
2079,0.7658684,0.981861856
2080,0.780142644,0.981930105
2081,0.778019027,0.839745353
2082,0.759555811,0.286574317
2083,0.784538695,0.007025788
2084,0.796848322,0
2085,0.802145685,0
2086,0.802722977,0
2087,0.7971286,0
2088,0.786042963,0
2089,0.76089038,0
2090,0.724678488,0
2091,0.688781512,0
2092,0.679470415,0
2093,0.685053925,0
2094,0.685748036,0.006879755
2095,0.703808242,0.29711377
2096,0.698753347,0.879548199
2097,0.693962263,0.996608121
2098,0.68565585,0.994872618
2099,0.685340852,0.966489636
2100,0.687143905,0.93027238
2101,0.698647136,0.922096161
2102,0.703102262,0.941717091
2103,0.713090074,0.963914823
2104,0.724184322,0.95940472
2105,0.739478346,0.815143546
2106,0.757407411,0.28784717
2107,0.757610656,0.008621929
2108,0.753347893,0
2109,0.766424098,0
2110,0.766165735,0
2111,0.74910687,0
2112,0.710181927,0
2113,0.652553821,0
2114,0.531317036,0
2115,0.398837146,0
2116,0.336950739,0
2117,0.345586189,0
2118,0.335371608,0.008743283
2119,0.338227653,0.298637946
2120,0.19908298,0.71936025
2121,0.155735264,0.883077661
2122,0.110022932,0.851452112
2123,0.052134967,0.787562082
2124,0.030694505,0.767960037
2125,0.023293854,0.683670965
2126,0.062975867,0.718719548
2127,0.168135389,0.756442926
2128,0.255483881,0.691771889
2129,0.373183843,0.42304495
2130,0.379899003,0.107497441
2131,0.398071847,0.002401253
2132,0.464869431,0
2133,0.441962488,0
2134,0.341712302,0
2135,0.125371419,0
2136,0.015673549,0
2137,0.007897077,0
2138,0.095267954,0
2139,0.192858124,0
2140,0.268374135,0
2141,0.329539522,0
2142,0.379951186,0.001336588
2143,0.377044457,0.00311653
2144,0.348118241,0.027319034
2145,0.426071184,0.122462533
2146,0.474411524,0.241593448
2147,0.566561565,0.278426296
2148,0.623987281,0.245305407
2149,0.654777739,0.243333315
2150,0.664664831,0.217554834
2151,0.656185029,0.192005479
2152,0.668104347,0.108882486
2153,0.662221943,0.059428784
2154,0.676048279,0.022845626
2155,0.720844743,0.000255391
2156,0.757283661,0
2157,0.760267233,0
2158,0.778320887,0
2159,0.76643469,0
2160,0.779113937,0
2161,0.783204262,0
2162,0.783681522,0
2163,0.776727303,0
2164,0.778356892,0
2165,0.749196685,0
2166,0.761116572,0.000280572
2167,0.7335731,0.013827094
2168,0.721049981,0.075637927
2169,0.638627722,0.126212707
2170,0.594670133,0.168585962
2171,0.518073053,0.191283521
2172,0.412935555,0.212594334
2173,0.391379732,0.285016172
2174,0.380777321,0.231000643
2175,0.43077536,0.169498657
2176,0.579519802,0.152096408
2177,0.609635801,0.244889286
2178,0.62907462,0.065784969
2179,0.668217567,0.001958317
2180,0.711067566,0
2181,0.753973196,0
2182,0.770389559,0
2183,0.789235418,0
2184,0.799147641,0
2185,0.799134222,0
2186,0.804020772,0
2187,0.804719142,0
2188,0.804850268,0
2189,0.804086806,0
2190,0.801849245,0.01310754
2191,0.80119956,0.318508376
2192,0.773842353,0.835300467
2193,0.750106493,0.97405732
2194,0.738570434,0.977821178
2195,0.736802687,0.904157047
2196,0.736380553,0.800150586
2197,0.747341061,0.856005353
2198,0.771431426,0.877003092
2199,0.779579825,0.737188555
2200,0.73769725,0.752218185
2201,0.703111346,0.56921265
2202,0.757974604,0.290925567
2203,0.72060507,0.013153346
2204,0.749962716,0
2205,0.77967994,0
2206,0.799047804,0
2207,0.78950434,0
2208,0.781363604,0
2209,0.788286104,0
2210,0.797145122,0
2211,0.801239476,0
2212,0.799072858,0
2213,0.800662044,0
2214,0.79547621,0.01631118
2215,0.790149741,0.352248833
2216,0.746138541,0.887183063
2217,0.737822797,0.994681608
2218,0.761116217,0.991012354
2219,0.778593398,0.879937893
2220,0.794954683,0.842045957
2221,0.799350067,0.922036105
2222,0.793432622,0.916321196
2223,0.792979732,0.827130264
2224,0.782237683,0.69807534
2225,0.764443664,0.572637871
2226,0.674721552,0.243613976
2227,0.529764098,0.01015576
2228,0.459220586,0
2229,0.324614537,0
2230,0.151938855,0
2231,0.062501656,0
2232,0.017365304,0
2233,0.029731157,0
2234,0.085239885,0
2235,0.229470207,0
2236,0.323609642,0
2237,0.331112531,0
2238,0.353864207,2.55E-06
2239,0.605248904,0.015614964
2240,0.749046299,0.086443733
2241,0.799972954,0.100629134
2242,0.805860803,0.33892735
2243,0.805523337,0.540945339
2244,0.803082642,0.633392148
2245,0.793275593,0.637713576
2246,0.783143527,0.632855421
2247,0.772856415,0.704376776
2248,0.713170131,0.505959395
2249,0.692479886,0.393456662
2250,0.740378085,0.184990784
2251,0.791722289,0.007321139
2252,0.803014368,0
2253,0.805287817,0
2254,0.805879978,0
2255,0.805876937,0
2256,0.80588516,0
2257,0.805884546,0
2258,0.805884893,0
2259,0.760042004,0
2260,0.756706575,0
2261,0.745802059,0
2262,0.717601289,0.001359167
2263,0.603058135,0.023120725
2264,0.437925261,0.16947663
2265,0.140662951,0.179015485
2266,0.083803231,0.196602487
2267,0.118835493,0.131025962
2268,0.376821648,0.176904495
2269,0.724499424,0.152443358
2270,0.752658824,0.212333968
2271,0.69593109,0.311379807
2272,0.598041035,0.332743688
2273,0.671122596,0.339404729
2274,0.666722032,0.223074017
2275,0.762098945,0.017239163
2276,0.800038793,0
2277,0.803521521,0
2278,0.804710956,0
2279,0.800009471,0
2280,0.791645064,0
2281,0.794089704,0
2282,0.7993137,0
2283,0.800437043,0
2284,0.796450686,0
2285,0.788533655,0
2286,0.784035577,0.01162527
2287,0.771758935,0.282244905
2288,0.695551561,0.882884694
2289,0.681628201,0.990448378
2290,0.695024905,0.985793491
2291,0.716593287,0.947946333
2292,0.73505609,0.916498119
2293,0.733444632,0.801437914
2294,0.766440639,0.569388054
2295,0.784484879,0.466088525
2296,0.797685337,0.192915043
2297,0.792189193,0.075053074
2298,0.757125106,0.096909575
2299,0.703406014,0.002411165
2300,0.555113711,0
2301,0.39907841,0
2302,0.257603913,0
2303,0.164620147,0
2304,0.121545959,0
2305,0.059153089,0
2306,0.032850815,0
2307,0.022759398,0
2308,0.01461373,0
2309,0.036586879,0
2310,0.105078883,0.003744944
2311,0.18191436,0.07261731
2312,0.315229597,0.136265996
2313,0.380533771,0.188202365
2314,0.399962263,0.259637824
2315,0.377258305,0.386933118
2316,0.335793588,0.485771203
2317,0.271379185,0.480835469
2318,0.188604564,0.477924737
2319,0.125833059,0.443797368
2320,0.09694798,0.613099422
2321,0.061127335,0.388741623
2322,0.056434339,0.217557629
2323,0.076961946,0.01473328
2324,0.124182023,0
2325,0.113953148,0
2326,0.117734932,0
2327,0.087993111,0
2328,0.051371542,0
2329,0.050837585,0
2330,0.053227363,0
2331,0.062236,0
2332,0.056212847,0
2333,0.048796877,0
2334,0.052680589,0.003906643
2335,0.125640854,0.092356006
2336,0.126733532,0.272486196
2337,0.078127615,0.367864348
2338,0.069016176,0.466552012
2339,0.060292603,0.344261888
2340,0.072067099,0.338918341
2341,0.083548846,0.370256074
2342,0.098284083,0.246620435
2343,0.165481135,0.167239537
2344,0.21271582,0.143065681
2345,0.197363835,0.073586573
2346,0.18938839,0.018112018
2347,0.179496919,0.00031243
2348,0.167535665,0
2349,0.120828595,0
2350,0.087616583,0
2351,0.0833549,0
2352,0.053684437,0
2353,0.05871099,0
2354,0.07726313,0
2355,0.11937123,0
2356,0.121050624,0
2357,0.118718909,0
2358,0.140520438,0.019304244
2359,0.117254544,0.305748249
2360,0.070815063,0.813205466
2361,0.025144495,0.938270157
2362,0.005521548,0.943785975
2363,0.007579197,0.923355802
2364,0.018566402,0.910502966
2365,0.032470217,0.911432548
2366,0.062167118,0.926788005
2367,0.097126541,0.873022896
2368,0.121382513,0.695805503
2369,0.110052832,0.483389133
2370,0.130990187,0.141142069
2371,0.156664499,0.007018086
2372,0.238933313,0
2373,0.242946857,0
2374,0.206325556,0
2375,0.168627444,0
2376,0.201758278,0
2377,0.181249704,0
2378,0.132047587,0
2379,0.037204477,0
2380,0.016459885,0
2381,0.014751424,0
2382,0.018142416,9.36E-05
2383,0.034043342,0.014222691
2384,0.02796972,0.064168729
2385,0.022026053,0.132848099
2386,0.006683625,0.194658748
2387,0.011949563,0.268454906
2388,0.058598512,0.452294198
2389,0.165260903,0.441725531
2390,0.257070225,0.437086068
2391,0.328731338,0.417711423
2392,0.424767655,0.468034974
2393,0.448599257,0.462029225
2394,0.342547924,0.141130425
2395,0.543605955,0.006541562
2396,0.698730253,0
2397,0.738293706,0
2398,0.733478898,0
2399,0.730583571,0
2400,0.745580272,0
2401,0.743341682,0
2402,0.749310604,0
2403,0.755740033,0
2404,0.776641498,0
2405,0.790488996,0
2406,0.787182521,0.004243522
2407,0.773093089,0.093322332
2408,0.781868382,0.154650753
2409,0.783657886,0.16310307
2410,0.775208679,0.388984129
2411,0.780784875,0.666671736
2412,0.742370158,0.745647491
2413,0.761809861,0.752213572
2414,0.760664304,0.754668934
2415,0.789159974,0.794867524
2416,0.796853928,0.743757374
2417,0.800495753,0.60334471
2418,0.804962888,0.203565113
2419,0.805607283,0.01054953
2420,0.805246514,0
2421,0.805360635,0
2422,0.805730848,0
2423,0.805529214,0
2424,0.805618427,0
2425,0.80405951,0
2426,0.756599021,0
2427,0.6448706,0
2428,0.613750595,0
2429,0.446095233,0
2430,0.462526193,0.005029399
2431,0.659796651,0.050784979
2432,0.662602274,0.089076248
2433,0.626526242,0.155362157
2434,0.484430357,0.209227361
2435,0.334296345,0.127119441
2436,0.385078555,0.250890209
2437,0.351294543,0.254543142
2438,0.480113276,0.208211582
2439,0.502629543,0.253782462
2440,0.543171866,0.121303787
2441,0.601436405,0.05293195
2442,0.664373037,0.024099094
2443,0.60309206,0.000697109
2444,0.771955826,0
2445,0.789593458,0
2446,0.803851517,0
2447,0.805774377,0
2448,0.805869926,0
2449,0.804878863,0
2450,0.795541204,0
2451,0.784569777,0
2452,0.778854205,0
2453,0.796133554,0
2454,0.785272581,0.005108322
2455,0.70966657,0.035665852
2456,0.782425456,0.120950424
2457,0.800191866,0.152281818
2458,0.776238355,0.162547724
2459,0.776758966,0.161582786
2460,0.72643772,0.225206749
2461,0.68121019,0.237848884
2462,0.574996549,0.196408088
2463,0.41627276,0.241432448
2464,0.23706125,0.171768729
2465,0.091700792,0.082530084
2466,0.066569631,0.004074525
2467,0.103683892,6.37E-05
2468,0.091042685,0
2469,0.112289743,0
2470,0.119681549,0
2471,0.086657222,0
2472,0.127890575,0
2473,0.224483713,0
2474,0.258407249,0
2475,0.226943874,0
2476,0.26716362,0
2477,0.368081327,0
2478,0.557527467,0.015039151
2479,0.666631107,0.279845207
2480,0.604540066,0.829009414
2481,0.588474302,0.921465637
2482,0.476814689,0.951537238
2483,0.423155459,0.93562832
2484,0.356960883,0.909430505
2485,0.295964089,0.81557343
2486,0.252311587,0.766070953
2487,0.216684848,0.817177124
2488,0.199823662,0.89185679
2489,0.184243068,0.776999147
2490,0.155072405,0.352219917
2491,0.145428061,0.023815109
2492,0.203421262,0
2493,0.359759518,0
2494,0.454882375,0
2495,0.622579071,0
2496,0.783771092,0
2497,0.779085971,0
2498,0.734202687,0
2499,0.685312138,0
2500,0.685764049,0
2501,0.718348336,0
2502,0.753366584,0.033978109
2503,0.713424229,0.382041638
2504,0.702415593,0.689639083
2505,0.685362149,0.718216921
2506,0.651880349,0.558672627
2507,0.585522579,0.539478055
2508,0.518032427,0.586849706
2509,0.463385095,0.694954271
2510,0.443905546,0.862113602
2511,0.476832326,0.823687861
2512,0.529351714,0.607758853
2513,0.558405313,0.231110085
2514,0.610677862,0.059724892
2515,0.598573687,0.00465824
2516,0.616920013,0
2517,0.666272445,0
2518,0.693799174,0
2519,0.715394999,0
2520,0.744068484,0
2521,0.769003605,0
2522,0.78202593,0
2523,0.784760844,0
2524,0.79430296,0
2525,0.797650993,0
2526,0.801129121,0.005987679
2527,0.798025033,0.054270539
2528,0.803655463,0.163007024
2529,0.805483627,0.167154765
2530,0.805368365,0.202308238
2531,0.805174303,0.278842563
2532,0.805885641,0.237314941
2533,0.805886671,0.17580912
2534,0.805886671,0.128218717
2535,0.805558526,0.13810982
2536,0.78988695,0.078939395
2537,0.781628202,0.042570207
2538,0.729214205,0.0248428
2539,0.611577643,0.001369952
2540,0.46641104,0
2541,0.276071085,0
2542,0.061222443,0
2543,0.017967984,0
2544,0.017967984,0
2545,0,0
2546,0.043148335,0
2547,0.088837759,0
2548,0.462303054,0
2549,0.642886525,0
2550,0.779633256,0.035870866
2551,0.793236238,0.455943503
2552,0.76839239,0.751880811
2553,0.772905181,0.405130312
2554,0.785249847,0.840181982
2555,0.792953032,0.987812316
2556,0.791972053,0.971757083
2557,0.786779184,0.970489917
2558,0.799818835,0.9849173
2559,0.80146646,0.991222537
2560,0.804448475,0.966321681
2561,0.80042003,0.830845666
2562,0.785721272,0.375348886
2563,0.773742732,0.023706229
2564,0.802397249,0
2565,0.805886671,0
2566,0.80575992,0
2567,0.760217138,0
2568,0.495469312,0
2569,0.764656014,0
2570,0.780038428,0
2571,0.671489345,0
2572,0.70817933,0
2573,0.74761013,0
2574,0.773628954,0.028291766
2575,0.759890549,0.26582179
2576,0.629249586,0.629594622
2577,0.555518704,0.791748741
2578,0.55383551,0.853216606
2579,0.439013487,0.854055324
2580,0.304139237,0.822327693
2581,0.283176067,0.599996235
2582,0.240837576,0.414025499
2583,0.533054771,0.390321957
2584,0.658165249,0.42494966
2585,0.620810267,0.226354568
2586,0.607461405,0.133510577
2587,0.606447912,0.007635315
2588,0.669822431,0
2589,0.691582249,0
2590,0.73740828,0
2591,0.194324719,0
2592,0.165360073,0
2593,0.279582324,0
2594,0.467917738,0
2595,0.584124338,0
2596,0.477076761,0
2597,0.332031003,0
2598,0.230189828,0.003781355
2599,0.181370814,0.042655302
2600,0.074234385,0.091002948
2601,0.026036547,0.147942408
2602,0.032719994,0.261661407
2603,0.066492594,0.32915564
2604,0.090379578,0.452115694
2605,0.081511834,0.399069278
2606,0.099474153,0.292535576
2607,0.163146921,0.176935111
2608,0.356369138,0.174542774
2609,0.48499884,0.135331006
2610,0.598877731,0.06121728
2611,0.639869017,0.00268492
2612,0.606434107,0
2613,0.548725744,0
2614,0.656837089,0
2615,0.623737718,0
2616,0.615202624,0
2617,0.609551648,0
2618,0.62116717,0
2619,0.690108367,0
2620,0.678595097,0
2621,0.687928723,0
2622,0.673112667,0.003828785
2623,0.671290789,0.021415673
2624,0.61374319,0.060719999
2625,0.456837875,0.142925425
2626,0.350116711,0.195497975
2627,0.243860865,0.263435687
2628,0.132948751,0.365302983
2629,0.015213208,0.45871209
2630,0.019528341,0.61139487
2631,0.048802016,0.653355988
2632,0.077694497,0.640469404
2633,0.057266512,0.679460917
2634,0.186877847,0.307637414
2635,0.318771227,0.022622568
2636,0.43509778,0
2637,0.50736914,0
2638,0.459200572,0
2639,0.623930203,0
2640,0.657019353,0
2641,0.781320525,0
2642,0.800207202,0
2643,0.791570506,0
2644,0.798341953,0
2645,0.797052595,0
2646,0.797180001,0.047775822
2647,0.800384838,0.375869111
2648,0.793479702,0.709130668
2649,0.780862433,0.655056378
2650,0.751024896,0.757900778
2651,0.781568858,0.905353986
2652,0.778005661,0.96664208
2653,0.789081125,0.989746236
2654,0.803788166,0.996249563
2655,0.805604559,0.997536062
2656,0.805284496,0.991510974
2657,0.805058796,0.902397062
2658,0.805292471,0.483002685
2659,0.785675478,0.050498771
2660,0.782244844,0
2661,0.795630034,0
2662,0.765226213,0
2663,0.698308059,0
2664,0.668239046,0
2665,0.632346883,0
2666,0.58686049,0
2667,0.450236568,0
2668,0.375556123,0
2669,0.31786165,0
2670,0.272677421,0.100513056
2671,0.273272572,0.476047198
2672,0.168673926,0.38254084
2673,0.166769357,0.575246475
2674,0.14084115,0.774786872
2675,0.14114592,0.655667557
2676,0.102310597,0.574543585
2677,0.115353352,0.469536409
2678,0.226270389,0.363807821
2679,0.275881109,0.37375009
2680,0.306826703,0.481830704
2681,0.301988406,0.396654885
2682,0.259217773,0.090887719
2683,0.232577804,0.007788065
2684,0.197316177,0
2685,0.235397974,0
2686,0.326415195,0
2687,0.378774241,0
2688,0.406675809,0
2689,0.40670098,0
2690,0.506577061,0
2691,0.674612531,0
2692,0.69999942,0
2693,0.783768993,0
2694,0.798795016,0.002976101
2695,0.803929163,0.02602045
2696,0.80390819,0.043249452
2697,0.805493354,0.050830782
2698,0.805282147,0.120500465
2699,0.805852851,0.106589665
2700,0.805408182,0.126127002
2701,0.801354951,0.332457235
2702,0.795549139,0.31920934
2703,0.783250834,0.219627301
2704,0.768644678,0.079663
2705,0.765633083,0.099120186
2706,0.763770018,0.187256658
2707,0.769041722,0.016315441
2708,0.768771979,0
2709,0.782776967,0
2710,0.796409575,0
2711,0.80060959,0
2712,0.80254761,0
2713,0.79279553,0
2714,0.790958151,0
2715,0.796365773,0
2716,0.79854529,0
2717,0.772669436,0
2718,0.747817962,0.073967184
2719,0.696865703,0.282936321
2720,0.585118484,0.362945901
2721,0.28625521,0.3675602
2722,0.137800952,0.37566914
2723,0.128807039,0.791033333
2724,0.114131235,0.870594171
2725,0.097961927,0.706824426
2726,0.132302358,0.442414293
2727,0.206631002,0.584829741
2728,0.284020991,0.198539376
2729,0.424163247,0.30097441
2730,0.46940223,0.112627162
2731,0.504051511,0.00774984
2732,0.414867471,0
2733,0.173149838,0
2734,0.178485456,0
2735,0.1627615,0
2736,0.105134267,0
2737,0.061801517,0
2738,0.012737495,0
2739,0.002105591,0
2740,0.027600655,0
2741,0.067880038,0
2742,0.123799642,0.029926177
2743,0.140468675,0.041790203
2744,0.099893033,0.076011317
2745,0.083163607,0.131570865
2746,0.036835874,0.203731588
2747,0.03508964,0.31242282
2748,0.056523893,0.54041874
2749,0.084186226,0.676009261
2750,0.115863638,0.850769223
2751,0.170868208,0.868924874
2752,0.160509039,0.834377762
2753,0.201779008,0.54434841
2754,0.289835707,0.227403318
2755,0.30348336,0.020155943
2756,0.335481316,0
2757,0.414674946,0
2758,0.366620831,0
2759,0.309360229,0
2760,0.357625212,0
2761,0.570597476,0
2762,0.612303083,0
2763,0.622385907,0
2764,0.699912109,0
2765,0.758329259,0
2766,0.760334508,0.090009758
2767,0.782678748,0.496839429
2768,0.790494201,0.766558022
2769,0.777987461,0.865334035
2770,0.775751661,0.907989227
2771,0.777749955,0.905896322
2772,0.772338128,0.899393387
2773,0.782142743,0.904879244
2774,0.793812728,0.914204828
2775,0.795816044,0.919088056
2776,0.80058341,0.785559793
2777,0.803575198,0.692754292
2778,0.805802375,0.431839671
2779,0.805886671,0.051669337
2780,0.805886671,0
2781,0.805886671,0
2782,0.805886671,0
2783,0.805886671,0
2784,0.803164941,0
2785,0.803265581,0
2786,0.804076488,0
2787,0.801386136,0
2788,0.795650623,0
2789,0.765910025,0
2790,0.771795146,0.037101725
2791,0.769889029,0.153262082
2792,0.735052211,0.473852943
2793,0.758972723,0.633849637
2794,0.67648959,0.696740314
2795,0.670377066,0.612113709
2796,0.693965902,0.584708433
2797,0.773460099,0.663652713
2798,0.77031126,0.605860599
2799,0.791875466,0.585543135
2800,0.805280246,0.51878654
2801,0.805886671,0.3500021
2802,0.805886671,0.243165058
2803,0.805886671,0.025349537
2804,0.805886671,0
2805,0.805886671,0
2806,0.792724185,0
2807,0.792724154,0
2808,0.792365254,0
2809,0.792365254,0
2810,0.792622382,0
2811,0.746951908,0
2812,0.699732681,0
2813,0.629547207,0
2814,0.557225043,0.014885056
2815,0.546280361,0.068974243
2816,0.544336245,0.226451567
2817,0.546023927,0.289036569
2818,0.526307645,0.490517051
2819,0.525110472,0.471270275
2820,0.471902767,0.441383186
2821,0.377730502,0.238036321
2822,0.397672196,0.117551081
2823,0.42141497,0.426461579
2824,0.389710755,0.510767332
2825,0.504023664,0.308151219
2826,0.602087179,0.148568176
2827,0.728959444,0.019912797
2828,0.730655418,0
2829,0.757615556,0
2830,0.745866434,0
2831,0.759436077,0
2832,0.70888841,0
2833,0.589655062,0
2834,0.558003065,0
2835,0.587473331,0
2836,0.438914775,0
2837,0.25699476,0
2838,0.115896785,0.137186956
2839,0.057094134,0.609984296
2840,0.033626122,0.876923051
2841,0.053355279,0.945920468
2842,0.132565924,0.964306693
2843,0.244678978,0.944589478
2844,0.404142959,0.818535629
2845,0.54842328,0.420641647
2846,0.593286107,0.423795214
2847,0.670131123,0.342887414
2848,0.663891689,0.229148942
2849,0.639365568,0.077798541
2850,0.547669322,0.057154265
2851,0.415605509,0.014243786
2852,0.59308368,0
2853,0.661326713,0
2854,0.66563994,0
2855,0.707775116,0
2856,0.637753747,0
2857,0.642819467,0
2858,0.662299161,0
2859,0.629015993,0
2860,0.60095233,0
2861,0.565535713,0
2862,0.495881561,0.02074737
2863,0.421269918,0.062526682
2864,0.320623696,0.173728739
2865,0.304590415,0.444500415
2866,0.308594131,0.613946722
2867,0.258657674,0.742697083
2868,0.23634403,0.491548401
2869,0.203525328,0.732934242
2870,0.185569456,0.955898407
2871,0.230276812,0.972797734
2872,0.225438924,0.955366268
2873,0.212833094,0.878076981
2874,0.205728086,0.527375369
2875,0.159082808,0.078968231
2876,0.204859726,0
2877,0.248274669,0
2878,0.374632926,0
2879,0.53854404,0
2880,0.582511564,0
2881,0.606050914,0
2882,0.631391892,0
2883,0.700446259,0
2884,0.655589391,0
2885,0.614037785,0
2886,0.584609811,0.154592356
2887,0.509873887,0.659674829
2888,0.348557058,0.931792062
2889,0.273566595,0.984377308
2890,0.227149223,0.986555083
2891,0.154509632,0.954354717
2892,0.105696211,0.85217171
2893,0.078382339,0.869574406
2894,0.060571929,0.876429721
2895,0.127613112,0.711380353
2896,0.24535106,0.583338752
2897,0.327994211,0.506670299
2898,0.36399045,0.305462693
2899,0.336831843,0.03992785
2900,0.404634007,0
2901,0.391815437,0
2902,0.343775173,0
2903,0.301005882,0
2904,0.232292863,0
2905,0.179356845,0
2906,0.132734795,0
2907,0.098157091,0
2908,0.080336163,0
2909,0.071805985,0
2910,0.072677033,0.007635102
2911,0.088501309,0.050773142
2912,0.045561906,0.124570029
2913,0.061104517,0.208863272
2914,0.088976068,0.182510355
2915,0.119148466,0.180996829
2916,0.148106721,0.231586686
2917,0.213625967,0.390525136
2918,0.282517725,0.601569752
2919,0.347383665,0.545374205
2920,0.367847458,0.575906183
2921,0.395965504,0.418574202
2922,0.41144705,0.186975826
2923,0.435103172,0.01977242
2924,0.558040851,0
2925,0.512903989,0
2926,0.530909519,0
2927,0.512595756,0
2928,0.468844793,0
2929,0.392153262,0
2930,0.297896465,0
2931,0.164920964,0
2932,0.110473779,0
2933,0.091339946,0
2934,0.069577123,0.035514826
2935,0.094260052,0.34819118
2936,0.066914395,0.666823881
2937,0.095075039,0.669898105
2938,0.144871791,0.685589607
2939,0.238307081,0.709137386
2940,0.339366492,0.770330012
2941,0.478277482,0.788892149
2942,0.478065876,0.789679895
2943,0.544242952,0.7129329
2944,0.600962541,0.581853681
2945,0.622930065,0.61869816
2946,0.6752871,0.272645968
2947,0.742061492,0.028783859
2948,0.763016822,0
2949,0.777206431,0
2950,0.780821862,0
2951,0.777351082,0
2952,0.773551346,0
2953,0.770521782,0
2954,0.768534964,0
2955,0.730399642,0
2956,0.65853477,0
2957,0.650923805,0
2958,0.619262571,0.05277024
2959,0.49990742,0.126386836
2960,0.376567505,0.087901883
2961,0.310054365,0.143355166
2962,0.214659995,0.271361664
2963,0.181666146,0.245494834
2964,0.292142225,0.281765768
2965,0.499299641,0.234257085
2966,0.679119554,0.270969361
2967,0.568195076,0.165828944
2968,0.525966645,0.058083297
2969,0.516855776,0.049978839
2970,0.473713177,0.035922616
2971,0.367858895,0.004889424
2972,0.326854191,0
2973,0.408296427,0
2974,0.50409127,0
2975,0.635470462,0
2976,0.718796027,0
2977,0.73373343,0
2978,0.71803774,0
2979,0.70745677,0
2980,0.717591557,0
2981,0.725261895,0.000231697
2982,0.736764406,0.105834203
2983,0.71520186,0.535665339
2984,0.725892235,0.928357464
2985,0.758092826,0.996933673
2986,0.762300213,0.87196978
2987,0.770616269,0.990909308
2988,0.786279878,0.980742092
2989,0.79075711,0.991762536
2990,0.793782005,0.955544014
2991,0.797827286,0.997523132
2992,0.800695755,0.990375127
2993,0.80295827,0.922543819
2994,0.798067168,0.58806462
2995,0.781724608,0.107558256
2996,0.777160239,0
2997,0.786646263,0
2998,0.777497954,0
2999,0.712287694,0
3000,0.684388756,0
3001,0.67498902,0
3002,0.670232102,0
3003,0.6985093,0
3004,0.704014984,0
3005,0.697006044,0.001389755
3006,0.638683548,0.167375613
3007,0.475134692,0.657681354
3008,0.204215596,0.875973207
3009,0.175653738,0.932607695
3010,0.185818219,0.948142081
3011,0.347960027,0.963846156
3012,0.523330336,0.956555759
3013,0.6081802,0.941420214
3014,0.637657896,0.853450713
3015,0.671392477,0.660518908
3016,0.695301579,0.852259177
3017,0.698237652,0.735134942
3018,0.706049416,0.399254134
3019,0.687901952,0.065923137
3020,0.73594959,0
3021,0.751333073,0
3022,0.777360641,0
3023,0.780657685,0
3024,0.779345373,0
3025,0.767208828,0
3026,0.743364778,0
3027,0.687183769,0
3028,0.618034014,0
3029,0.569786914,0.000602834
3030,0.610634387,0.130247443
3031,0.391454136,0.571560982
3032,0.123014109,0.872761861
3033,0.074762098,0.942235685
3034,0.09690205,0.953968954
3035,0.149609029,0.911722889
3036,0.199962574,0.778399149
3037,0.256834072,0.556492698
3038,0.385033341,0.642097514
3039,0.370746665,0.392321282
3040,0.45330118,0.206681138
3041,0.497623253,0.558372323
3042,0.435031476,0.495851308
3043,0.323220107,0.082203731
3044,0.311118649,0
3045,0.154260566,0
3046,0.011966237,0
3047,0.022153626,0
3048,0.149881354,0
3049,0.307093707,0
3050,0.44028181,0
3051,0.443833039,0
3052,0.497547359,0
3053,0.500319548,0.003443926
3054,0.490147625,0.210654591
3055,0.393143494,0.718615292
3056,0.238284819,0.943144798
3057,0.216414294,0.985491193
3058,0.207925534,0.983267866
3059,0.169282322,0.962784495
3060,0.150977727,0.94409681
3061,0.142655265,0.931672641
3062,0.174458481,0.709119778
3063,0.210792125,0.477578692
3064,0.14795604,0.336995711
